author,comment
@Kariyono-g1w,lama amat sih ini kasuss
@Sayogo.212,"Jika ada orang menuduh orang lain melakukan pelanggaran ,ya penuduhnya hrs bisa menunjukan buktinya dgn jelas jgn yg di tuduh justru disuruh menunjukan bukti..ini pelanggaran berat"
@Noorsalam-c6k,"Cengar cengir cengengesan kau,kumis kau yg palsu...sakit jiwa,kadruuun. Sampaahhh."
@braheho,lama2 channel ini tidak lagi  bermutu... hanya jadi corong orang-orang yang sesat pikir. ...  diblock saja ini.
@harukoibekasi1928,Referensi kok dari media sosial
@novaastika9116,"Polisi sudah menganalisa ijazah fisiknya, Pak Roy hanya menganalisa softcopy"
@zhafiraratri7293,"Rismaon n roy suryo resmi WNI,, udah keras tapi Dungu."
@novaastika9116,Pak Roy ijazahnya apa dan apa kompeten sesuai ijazahnya
@dikyfirmandiansyah537,RIZMON IJAZAH NYA JUGA G JLAS 😂
@basirjamaludin209,Sarjana ruko otaknya kocak banget
@dikyfirmandiansyah537,ROY SURYA 16 CS PEKOK
@kimonosobek1,"Saya hanya mau tau bohirnya Roy Suryo, dkk ini siapa ya? Yang selama ini membiayai tuduhan ini"
@Sastro.6457,"Kalau Roy cs di penjara. Insyaallah sy akan menyisihkan sebagian rezeki untuk orang lain , sbgai bentuk rasa syukur bhwa ada sekelompok penghianat bangsa yg tumbang.."
@fitrisupriyati6085,"DASAR MALING PANCI, PEMBUAT GADUH..."
@Judas-b7x,"2 org roy siap² dipenjara
Sang penipu dan provokator"
@AnnaNarwanNarwan,Roy sampe mau nangis
@effendysitungkir9435,"Siroy meras sok pintar.
Menuduh orang ijazah palsu padahal siroy blm pernah lihat aslinya."
@agusjhonsuga,"Yang  Jelas  Rakyat Indonesia,  byk yg gak Suka Sama  ROY"
@yuliemp_mp4869,2 ekor monyet yg bernama RoyRismon
@MuhammadMatin-e7c,"Suryo itu kayaya kurang sehat ya,"
@gmahabbah3911,"Seharusnya Roy suryo itu yg Menjabat jadi Presiden! Bukan Jokowi yg jadi Presiden sampe 2 Priode.
Roy Suryo yg seharusnya memimpin Negara ini, karena Lengkap Ijazahnya, ASLI IJAZAHNYA!"
@Belatiberkarat21,Kelamaan ini kasus.. segera tangkap dan masukan kandang itu si roy cs.. Ganggu bgt ini
@linazarry5609,Ngomong sama orang Penjilat susah ...intinya Jongoossssss itu
@TiaraNadia-d1w,Kenapa onderdil ruksak itu di undang lagi ke ilc!!
@aisyahnuhazahira9545,"rismon sama roy suryo itu otak kambing di pake..
penjarakan mereka itu
melihat gestur munya mereka itu mau muntah"
@CahyaniCahya-p2o,Roy ribet nyari nyari kesalahan org melulu
@davidputranto,"Roi ini emg karakter nya begitu inget kan waktu kasus meme stupa, cengar cengir cengar cengir besoknya pake rompi orange 🤣"
@TukangTongek-e5p,saya dukung kang panci masuk bui
@tajuddinahm4715,"Jkw : ruweet ruweet
Silvster : ribeet ribeet

Memang satu pabrikan"
@TtTololet,Di kasih hati dan otak oleh tuhan . kamu buat menghina sesama umat .trimalah azabmu  wahai sesama ciptaan tuhan kun fayakun
@nurafnividiawati236,Semoga terlalu beraninya roy suryo membuat dia menyesal
@yohanawinarni,"Bener kata alm ayahku..kalau kuliah jangan ambil fakultas hukum, nak. Nanti pekerjaanmu membenarkan yang salah dan menyalahkan yang benar...terima kasih ayah.."
@imranmoo8247,Rismon sang pakar pakaran takut hadir di DFTALK saat diundang oleh pakar sesungguhnya 🤣🤣🤣🤣🤣🤣😝
@Hendriks1010,Panci mana panci
@Abibeje,"Roy Suryo cs adalah agen Australia, bisa saja Jokowi di bunuh, lalu pendukung Jokowi memburu Roy cs sehingga Papua bisa merdeka 😢😢😢"
@Jonsu8383,Kita tunggu memakai rompi orange
@muhammadikbal9865,Banyak antek antek buzzer mulyono.
@muhammadikbal9865,Silvester kampus ruko di percaya. Kampus silvester udah gakada lagi itu .
@FaiqKamaludin,"Analisa saya mengatakan roy suryo cs identik gila....karena cengar cengirnya,munkin karena kebanyakan panci"
@juwandiwandi4527,"Rismon ngomong opo fix sond sistem,organ dangdut"
@NyomanUtama-iv9rr,Kali ini pihak Roy Suryo yang benar. Kalo silvester ga punya otak.
@LodovikusManggas,Percuma.... Pa silfester menjelaskan prosedur hukum kepada roi suryo cs'sampai dunia kiamat pun tetap mereka tidak paham.
@agustiadijelantara2519,PENJILAT😂
@juwandiwandi4527,"Roy panci klau di jlaskan jangan cengar cengir Bae,kliatan bohongnya."
@muhammadyunan1676,dia tau ngomongnya itu bohong karena hidupnya sampai matinya memang DI TAKDIRKAN SEBAGAI PEM bohong
@avnertumengkol8403,Kalian bersukur skrg sdh jaman reformasi klo kalian muncul di jaman soeharto saya pastikan kalian dan keluarga kalian sdh almarhum dan itu bagus..
@bonano8060,"ILC...ngundang nara sumbernya asal asalan....nggak nyambung diskusinya. Cobalah undang nara sumbernya satu ilmu atau  sama2 ahli/ pakar.
Roy Suryo, Rismon HS, Josua Sinambela, M Nuh al ahzar dan  Susno Duajie.....nah kalau ini nara sumbernya baru nyambung diskusinya. Ditunggu penayanganya.....biar kebenaran itu terbuka selebar lebarnya."
@AndikaPradipta-u1o,Berpendapat dan menuduh 2 hal berbeda krn menuduh mengarah pribadi org hrs bs buktikan tuduhannya klo tdk bisa berarti memfitnah org bdan itu pidana
@avnertumengkol8403,"Roy Suryo suka fitnah jokowi gimana klo istri dan anaknya di fitnah anjing oleh orang lain? Saran saya hukum mati saja ini Roy perusak stabilitas nasional, lebih baik bangsa ini kehilangan Roy Suryo di bandingkan kehilangan pak jokowi"
@Ali-ct7nl,"Roy suryo itu kan penjahat yang keluar dari penjara,kok bikin ulah lagi😮😮"
@PontiRiver,Semoga roy masuk penjara sebelum tgl 5 juni...biar ga ikut nonton timnas main....😅😅😅
@Lasimen123-ud4un,Ya alloh ya rob.penjarakan orang munafik
@karahroseanders-g2x,Sehat selalu semuanya salam dari 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 gampang jepe
@coltonwillarduniquehough-q2i,"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@tatyannaeckertdymonddelacr-c7j,🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 tempat paling uhuy!
@chantalmullinjulietaspauld-q8v,"Bermain bersama teman-teman di Weton88 semakin seru dan asyik, semakin banyak pula rezekinya!"
@cielowhitakercarr-t5l,Keren 🇮🇩👍🏼. gas di mari kak Weton88
@tariqloya-r7b,"Min video lu baguss , tetap pilih WETON88 😢"
@farrahabelreillyjeffries-v2i,"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩"
@charityedmundswanson-s9j,"Bandar Weton88☀ auto, sultan gacur"
@joselinebrandiboone-i3y,"ke 3 bang ,salam jepe Weton88"
@sydneymontezeliseoreyes-o7u8y,⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 emang top markotop! JP terus!
@kyraclintontristanrowan-g4v,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@hessmikesage-x7m,Terus berkembang arhan semangattt!!!!! Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe
@ashefraingriggs-w3s,"TS yah tetangga w ada yang jp 10jt di byar ,semenjak itu w main di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 lumayan kalau mau cari 50 - 100 an mah gampang"
@wendyburkssilaslittle-g5w,"Bermain bersama teman-teman di Weton88 semakin seru dan asyik, semakin banyak pula rezekinya!"
@alianaburriscottrell-t8t,bng coba game zeus x 1000  di weton88 gampang bet pecah
@annalisatolliverlopes-x5e,"Keren banget bang 😂 , Salam JePE ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@emmablanchardbrycengamez-x2m,Asli beneran gampang sc*tter di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 cari aja di google
@ameerkavondockery-r9o,Makin yakin abis baca review lain tentang ✌✌Weton88.
@keishastjohndrewcabrera-t2h,"Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe ,Sehat selalu buat semuanya"
@carliegoodwinprinceboehm-b5u,Akhirnyaa🎉🎉🎉 Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe
@taufiqhidayat4160,Semoga roy cengar cengir trus sampai penjara😂
@Grisheel,saya tidak sabar melihat rs dkk pakai baju orange.
@afif038,"Orang blm prnh lihat ijazah asli nya kok di bilang palsu, yg di teliti roy cs kan ijazah ga tau dr mana itu, lawak si roy cs😂"
@gatsuyoga3458,Kasus tai anjing yg gak ada selesainya 😂. Kayak anak TK berantem....
@pandanstones8379,make teknologi apa si dalam pencocokanya ?
@GogorGogon-l1h,Negara konoha emang repot ... presiden palsu dibela abis2an
@megatpari8926,"Silvester gemes, antara tersirat dan tersurat seliweran pikiran ruwet sendiri ingin beradu opini asli atau palsu...

Yg menikmati bung Karny Ilyas yg sudah kenyang forum acara perdebatan pro vs kontra narsum dng latar dan ego masing masing menjadi saling tidak nyambung...
Padahal pointnya tunjukan saja objek masalahnya ke publik, maka selesai dan semua pihak jadi tenang. Jika benar...😂"
@agusrudito8836,"Roy panci halu tingkat tinggi 🤣, seperti Yusuf mansyur 🤣"
@KhoirulAnam-nw2dz,Di tunggu baju oren nya RS
@PajaYoakim,"Betul itu bang Sil, sikat saja mereka."
@ostoolstv,Ahli atau orang sakit hati RS itu? Pret
@Kedongdong967,Hanya penjara yg bisa mnghentikan mereka memprovokasi rakyat agar tidak mempercayai POLRI..
@dannyhusen670,"Manusia silver ini kaya gak ada otaknya ya, membela memb4bi buta, dasarr ternak malu w jadi warga indonesia kalo ada dia."
@sokibulamin128,Pinter tp bodoh ya ini
@mrzean1976,"Presentasi roy cs katanya akademisi dan dalam akademisi tidak bisa di buktikan dengan langsung mengatakan ini asli atau palsu sebab itu menjadi akan menjadi polemik,sekiranya ada etis dalam metode penelitian yakni ada bahan yang di ambil dari sumber asli atau yang di duga palsu sebagai refrensi namun dalam kasus ini.,roy tidak memilikinya sebab bukti penelitian atau jurnalnya pun belum keluar dan belum di sahkan oleh para akademisi atau boleh di katakan para guru2 besar dalam memferivikasi jurnal tersebut oleh sebab itu jurnal tersebut yg d maksud roy adalah sebuah kecerobohan yg sangat bodoh untuk seorang akademisi karena tidak memiliki ikatan pengesahan dan pengujian yg terferipikasi oleh sebab itu apa yang di lakukan olehpak jokowi  sebagai warga negara adalah sebaik baiknya warga negara sebab yg dilakukan roy cs adalah sebuah tuduhan yang di bungkus dalam kata penelitian....jurnal itu di debatkan atau membuat jurnal pembanding kata roy dan sy setuju oleh roy namun kaidah seorang akademisi pun tentu ada,nah dalam hal ini yg menjadi msalah bukan jurnal yg di lakukan oleh roy atau tmn2nya namun yg mnjadi poin prmslhan ialah tuduhan di karenakan belum ada jurnal atau hasil penelitian yang di klaim roy sdh di lakukan itu belum ada!,apalagi di verifikasi oleh akademisi lain atau otoritas yg memperifikasi jurnal tersebut.apalagi roy dan kwan2 sdh mengklaim apa yg mereka buat atau ucap di depan media atau publik adalah asli tanpa memiliki dokumen yg palsu atau asli.untuk itu klaim tersbut menjadi sebuah tuduhan itu harus menjadi tanggung jawab hukum dan harus di prtanggung jawabkan oleh pihak yg di berseteru dlm hal ini roy dan kawan2....maaf agak panjang pendapat sy 😅"
@rajakaryadesain,Mas Roy knp sih selalu cengengesan gt?? Perasaan apa yg ditutupi?
@ch_a_iru2905,Intinya adalah dia ingin menuduh tapi gak ingin dihukum klo salah 😅😅😅
@jakjaya4489,KOAR KOAR SILPESTER TAPI TDK OERNAH KELUARKAN IJAZAH ASLINYA...CUMA BILANG ASLI ASLI..ASLI OMON OMON GUOBLOK
@Adhie16,"Orang yg kebanyakan senyum
Tapi di paksa
Itu salah satu tanda manusia licik
Roy panci
Berjuang karena sakit hati dan rasa benci"
@ch_a_iru2905,Wkwk dumanto umurnya 8 tahun donk ya... Piye iki makanya langsung ngegas dia 😅😅😅 biar nda katahuan
@RustamMahji,Roy Suryo dan Rismon cepat tunjukkan palsunya dimana tunjukkan hasil sains dari negara mana segera tunjukkan
@kafabi7716,"Terlihat angkuh, arogan, dan mudah emosi si KRISMON.. dengan berkata - kata: GAK USAH NUNJUK-NUNJUK😂"
@matabiru-w7s,Katanya 1000 Triliun persen palsu 😂😂😂 skrg hanya prosentase kecocokan 😂😂😂
@Goris-k5p,"Ndak usah palsu atau tidak karena hasilnya cuma analisis, teori realitas bisa dikoreksi teor kuantum.. Kgn sok jago.. Buktikan saja ijasah itu sah tidak. Rismon dan Roy Suryo kepengin semua harus ikut dia."
@ebenneserparanginangin4258,"Katanya roy tamatan UGM tapi lagu indonesia raya ga hapal ,kok bisa jadi SARJANA?"
@burhansyah9308,Sok sok an kuliah hukum di ruko ngotot kayak jagoan otak kosong.
@alifanimatulafiyah1587,NGGA LAMA LAGI ROY PANCI MASUK SELL... JAMINAN 10000%
@diaz0502,"Senang si plester sampe ngotot2, apa ga takut stroke?"
@ahmadjafar9919,"YG MERASA PERNAH KULIAH PASTI PAHAM KAGA BAKAL BELIBET RUWET
APALAGI PERNAH KULIAH DI UGM PASTI MERASA BANGGA, SIMPLE TINGGAL TUNJUKKAN KE PUBLIK  !!!"
@yolandadilapanga8794,"Roy panci cs.. semangat memfitnah jgn sampai kendor..
Biar cepet masuk penjara dan cussss neraka jahanam..😂😂"
@oktraaditya2264,"Tidak ada bukti,tapi menuduh org seenaknya.!"
@utamapersada8370,"MANUSIA GK BERMORAL.
Dari gaya bicaranya mirip lampir lg ngoceh.,,
 Peneliti gk guna, ngaku ahli tehnik,
tp gk bs menciptakan apa2.."
@amnalhakim-t4i,Coba saya tanya ada yg jamin ga pejabat publik ijazahnya asli......jgn munafik..... Malu negara  d mata dunia ni klo mantan presiden harga dirinya di injak-injak ......media bebas ini lah effect nya orang pinter tapi keblinger....cm karna nasbung
@mynameistrd6841,ya percuma debat dengan level beginian :))
@dheavirliananda8713,Begitu ajah repot
@amnalhakim-t4i,Yg bikin rusuh sikat aja pak hakim masukin ke  hotel prodeo biar rasa.....
@MudjiHastuti-qe6wn,"Betul bang Silvester, sdh dgr bang Jhosua Sinambela mengundang Rismon diskusi/ presentasi tdk hadir, bahkan Wa. Bang Jhosua diblokir, bw Rismon ternyata dan ternyata Ijazahnya dari Yamaghuci ??? 😢
Roy panci, Rismon gk usah ngotot, tunggu sj keputusan, dan kt2mu diketawain loh oleh yg benar-benar Ahli yg sesungguhnya..."
@AryaKusuma-p4f,Itu si Suryo ga cape Tah yah nyungir2 begitu
@Mr.T_86,"Rismon g berani jawab, g berani buat statement…"
@AnticriminalBRO,SILFESTER INI ALUMNI MANA SAUDARA2 SEKALIANNN?????????? <<<< TOLONG DIJAWAB YAA BIAR YG DUNGU JADI TAU......
@AnticriminalBRO,SILFESTER INI ALUMNI MANA SAUDARA2 SEKALIANNN?????????? <<<< TOLONG DIJAWAB YAA BIAR YG DUNGU JADI TAU......
@AnticriminalBRO,SILFESTER INI ALUMNI MANA SAUDARA2 SEKALIANNN?????????? <<<< TOLONG DIJAWAB YAA BIAR YG DUNGU JADI TAU......
@AnticriminalBRO,SILFESTER INI ALUMNI MANA SAUDARA2 SEKALIANNN?????????? <<<< TOLONG DIJAWAB YAA BIAR YG DUNGU JADI TAU......
@maannurbangsalsari2038,ruwet       ruwet          ruwet😇😇😇😇😇😇😇
@sksiwan9455,Ga usah bertele2 polisi langsung proses si Roy cs
@halansihaloho9881,"Peneliti apa kayak gini 😂 bisa2 nya meneliti kyk berdasarkan kecocokan muka aja.. umur gak di liat? Lahir 77 dan ijazah 85 🤣 gak ada sampe 10 tahun udah setua itu yaa??

Okehhh.. kita anggap dipalsukan diatas tahun 85 🤣 kapan dipalsukan?? Dan siapa yg palsukan??"
@rasyadgibran1360,PAK KARNI AYO UNDANG YOSHUA SINAMBELA dan M. NUH ahli forensik Beneran dan Ahli abal abal RISMON Dan ROY.. di ILC BERANI Nggak TV one
@rasyadgibran1360,Rismon di Undang Di acara Dftalk Para ahli digital forensik tadi malam tidak berani datng.. NggakTahunnya Rismon ahli abal abal.. dataorang di pkai di di undang gak berani datang.. hanya koar koar di TV..
@HasrulChaniago-w6f,Ngomng sama orang gila pakar abal2 gk ada guna
@relationship3726,"mereka ini bisa membuat malu negara, sebaiknya cepat eksekusi bawa mereka ke lembaga pemasyarakatan, suruh belajar budi pekerja seumur hidup di dalam sana"
@HasrulChaniago-w6f,Penjarakan aja gerombolan ini bust gaduh ini.
@Ahmadkuryonosw,IJAZAH GHOIB
@rudysilitonga1,Roy Suryo banyak omong dan sukanya menyela. Kelihatan bodohnya semakin banyak ngomong.
@AnjaniMarchelia,Slefer meng gereng opinis
@AnjaniMarchelia,Kenapa bang slifer.  Rakyat bersuara  bang kenapa gk boleh penteng  demirakyat indonesia
@AgusRohaeni,"Ini orang watak 2....keji m fitnah & k debgkian. Kasihn kluarga yg d tuduh, klu sy pri badi harga diri, gk bs d tukar dgn se gaka2 nya"
@ImanezAsmadrana-l2d,Mukanya Roy udah pucet ...
@BudiPurnomo1966,Pusing konten seperti ini..
@d.s.m9146,Roy klo mentok pasti NYENGIR KAYA KAMBING😂
@gss7237,Saya dukung pak Jokowi lanjut terus hingga proses hukum. Ijazah palsu hanya berdasarkan ketidaksukaan thdp Jokowi.
@cintadamai3054,Si fester ga ada kaitan ny dlm kasus ini ga berhak juga dia bicara
@denbagusengarso1251,Kami yakin RISMON dan ROY SURYO CS PEMBOHONG dan PENIPU 1000% bro
@abunawas-db7ku,"saya yakin ijazah jokowi palsu dan jika nanti terbukti,saya berharap penjarakan saja silpester ini karna sangat-sangat membela dan membenarkan kebohongan jokowi. muak aku melihat tertersilpesteeeer😂"
@LarismaBakkara-wd7wo,Cengengesan terus roy
@nyonodiharjo2593,Kurung Roy 20thn😂😂
@anakagung4839,Ada perasaan RESMI'di hati sebagaian masyarakat.. kehilangan kepercayaan kepada sebuah lembaga RESMI
@arymey2123,"ORANG HUKUM BILA BELA YG SALAH BIASANYA KADANG OTAKNYA BLENG, GAK JALAN KRN MUDAH TERMAKAN EMOSI....."
@liadewiroka3792,"D denger denger tuh kasian ya ke'adaan orang orang d atas,lembaga sama lembaga saling serang,saling menyalah kan,saling menjelekan.takut nya nanti yg nangkap di tangkapyang ngahukum di hukum😅"
@arymey2123,"DITUDUH PALSU TAK MAU, TAPI MAU PENJARAKAN YG MENUDUH SEBELUM BUKTIKAN KEASLIANNYA.."
@m_collectionidn,"Yang nobatkan si roy pakar telematika tuh dulu  siapa ya?? Coba itu foto bapak yg pake kacamata di pakein kumis, hasilnya malah jauh banget. Pake kumis dan kacamata itu  wajah sesorang akan tampak beda pak. Hadeh"
@AbelUjung-p6i,Muak menengok orang ngeyel
@cumapinjemseratus,isu in digoreng terus karena ada dananya.
@andstn,P mancing
@bahiyofficial,"Ilmiyah vs politikus ga bisa bantah, hati nurani tertutup uang yang bekerja"
@yunitatampubolon,bpk ini kok jlepotan ngomong kayak ketakutan maksa pula tu agar di jawab .
@saharuddinsaharuddin4121,Roy Suryo ini tidak ada malu. dan rismon .tunggu saja dipengadilan siapa yg salah .siapa yg benar .
@arymey2123,"BGMN YG RESMI MAU GUGAT ORG KOMPLOTANNYA DAN BISA JG DPT DUIT UTK MELOLOSKAN IJAZAH DEMI DAFTAR JADI PPEJABAT, NETIZEN BUKAN SEMUA ORG BODOH BISA DIKIBULIN KAYA TERMUL.... DUGAAN YG BILANG IDENTIK JG TERMUL, LOGIKA KALAU SUDAH CEK IJAZAH SI MUL KENAPA CUMA BILANG IDENTIK TAK MAU BILANG ASLI, BUAT NETIZEN YG MASIH AWAM BILANG IDENTIK ITU AKAL LEPAS DARI TUDUHAN BILA IJAZAH SIMUL PALSU KRN INDENTIK YG DISEBUTKAN ITU CUMA BUATAN PERGURUAN TERKAIT, WLPUN ITU BISA AJA YG DIKELUARKAN PALSU"
@ulilamrinasiruddin3476,Kasihan silves…kalah bobot dalam hal ini.😂 tantrum
@robyutomo252,Roy cs mmg org ribet...nt kl kalah..bilang nya kriminalisasi...
@tovanagustia5633,Cengar cengir gak jelas!
@NOKS32,Semoga RS dkk segera pake baju oren..... 😂😂
@RobotBot-c7z,"Salah kaprah..
Josua..,.. rakyat pinggiran..bagus untuk di simak bnar kah di blokir?knp di blokir?😁"
@papaikel4929,Silvester Gublokkk😂😂😂😂
@kangGusSof26,ROY SURYO  LU PASTI MASUK BUI !!!
@Rohman124-q5z,Kok lama amat Roy Suryo g di tangkap2 ya
@TriUntariyo,Roy dan rismon saling menutupi kelemahan...😂😂😂...jurus ngomEL terpaksa di keluarkan agar tema yg ditanyakan lawan melemah😅😅😅😅😅😅
@papaikel4929,Lanjuuut pengadilan..
@Mochammadnaila,Ketawa sudah gila..idiotisme tuang fitnah di cari rs jiwa.. R sm gerobolan kotoran😅😅😅
@p9namaku,Wabah negara....
@han_maxwai,Ngk berani jawab berarti ragu atas penelitian yg telah d buat...
@aisoise3916,"Rismon bilang ke Silvester tangannya jangan nunjuk nunjuk tapi dia ga sadar dia sendiri kalau ngomong tangannya nunjuk nunjuk juga, 😂"
@RosidRosid-ir8re,Ternak mulyono yg menggadaikan harga dirinya demi duit.gk punya nurani.
@RamliCeper,Roy itu senyum ny senyum sengit  bikin orang kesal
@AliBima-e8q,Sekarang pancimen dan sirismon ketawa ketawa padahal dosa fitnah itu kekal dineraka...
@asriyadi9633,"Hanya komunis tulen yg terbiasa berbohong. Tabiat orang komunis adalah berbohong utk menghalalkan segala cara dalam mencapai tujuannya. Sedangkan orang beragama, apapun agamanya akan berpikir seribu kali untuk mau berbohong terus menerus karena ada yg ditakuti, yaitu Tuhan. Orang ini sdh di setting oleh gerombolan oligarki yg memiliki kepentingan utk mengeruk kekayaan negeri ini, sejak awal dari belum jadi apa2 sampai jadi presidan dibaliknya ada kerja tangan2 oligarki yg tidak tampak (di balik layar). Alhamdulilah, Allah masih berkehendak utk mencegah bangsa ini menuju ke kehancuran dan penguasaan oleh segelintir org. Bangsa ini tdk boleh lengah dan harus terus memperjuangkan kebenaran dan keadilan yg sdh diamanatkan dalam UUD negara kita. Cuma di Indonesia saja manusia2 bejat dg gampangmya merubah konstitusi dg membayar org2 yg bertugas dlm pembuatan UU. Sedangkan di negara lain org2 intelektualnya mesti berdebat hebat dulu, bahkan sampai harus ada nyawa melayang saking susahnya merubah konstitusi itu, sementara di konoha cukup dg uang. Hal inilah yg membuat para gerombolan oligarki mau melangkah lebih jauh dalam menggarong sekaligus melindungi aset-asetnya. Caranya buatlah peliharaan,  dan tidak tanggung2 peliharannya adalah seorang presiden abal2 yg sdh disetting sedemikian rupa, diangkat dari kerapuhan dan kelemahan agar bisa dipegang kartu AS nya, terus di setir oleh para oligarki. Ijazah jokowi adalah salah satu kelemahan dan kerapuhannya, coba saat berkuasa 10thn kemarin jika berani lawan kepentingan oligarki maka pasti akan digebuk dg kasus ijazah bodongnya. Nah sekarang oligarki masih mengamati dan menimbang apakah masih ada untungnya membela org yg namanya jokowi,  tp sepertinya masih panjang pembelaan oligarki utk jokowi karena faktor anaknya yg jd wapres. Jika wapres nanti sdh tdk dijabat oleh keluarga jokowi maka oligarki akan mengucapkan selamat tinggal kpd jokowi dan silahkan urus diri masing2. Begitulah dunia tipu-tipu bekerja. IKN hanyalah salah satu proyek yg bisa menghasilkan pundi2 uang untuk para oligarki pemegang proyek, uang rakyat dari APBN mengalir deras tanpa ada tujuan pasti yg bermanfaat utk rakyat. Tidak ada jaminan kalau proyek ISN dan IKN bukan menjadi tempat pencucian uang."
